road_id,drain_id,infrastructure_type,data_type,disclaimer,scenario,event_id,flood_depth_m,risk,blocked,assessment_method,routing_cost,crs,model_type,note
drain-proxy-8031,8031,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7259,7259,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7107,7107,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.393,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9969,9969,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3673,3673,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1156,1156,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2823,2823,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5496,5496,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3379,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7288,7288,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-259,259,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9493,9493,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8658,8658,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-542,542,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3819,3819,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1658,1658,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8604,8604,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6991,6991,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8982,8982,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5638,5638,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3823,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6348,6348,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.371,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6408,6408,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3896,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3079,3079,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8136,8136,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-576,576,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-321,321,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-532,532,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9407,9407,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.4058,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-295,295,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1254,1254,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3975,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-47,47,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9528,9528,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3849,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2337,2337,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1691,1691,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3928,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1453,1453,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3956,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7822,7822,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9431,9431,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5749,5749,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.3633,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2589,2589,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3785,3785,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8970,8970,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2474,2474,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7853,7853,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8132,8132,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2886,2886,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5216,5216,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6041,6041,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7488,7488,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6483,6483,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-9398,9398,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.4224,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-668,668,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6032,6032,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8752,8752,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-794,794,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4693,4693,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-3578,3578,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7589,7589,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-6067,6067,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4230,4230,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1318,1318,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,severe_blockage,imerg-2015-11-28_severe_blockage,0.393,likely,False,idw_from_swmm_nodes,5.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
